WBAN;YearMonthDay;Tmax;Tmin;Tavg;Depart;DewPoint;WetBulb;Heat;Cool;Sunrise;Sunset;CodeSum;Depth;Water1;SnowFall;PrecipTotal;StnPressure;SeaLevel;ResultSpeed;ResultDir;AvgSpeed;Max5Speed;Max5Dir;Max2Speed;Max2Dir
4838;20130129;63;39;51;M;53;54;14;0;-;-;RA FG+ FG BR VCTS;M;M;M;1.50;28.85;29.59;7.1;20;9.6;35;210;24;210
4838;20130130;43;20;32;M;29;31;33;0;-;-;RA SN BR;M;M;M;0.41;28.71;29.41;8.9;33;11.6;33;300;25;290
4838;20130131;20;5;13;M;6;12;52;0;-;-;SN HZ;M;M;M;  T;29.23;29.89;15.3;28;15.4;33;290;25;290
14819;20130101;27;13;20;M;4;16;45;0;-;-; ;M;M;M;0.00;29.51;30.22;7.6;32;8.0;16;300;14;350
14819;20130102;30;11;21;M;7;17;44;0;-;-; ;M;M;M;0.00;29.47;30.20;8.1;21;8.9;24;160;15;210
14819;20130103;30;19;25;M;17;23;40;0;-;-;SN HZ;M;M;M;  T;29.52;30.23;10.7;26;11.1;22;310;16;260
14819;20130104;37;14;26;M;15;22;39;0;-;-; ;M;M;M;0.00;29.53;30.25;13.8;24;13.9;31;250;24;240
14819;20130105;39;23;31;M;25;29;34;0;-;-;SN BR;M;M;M;0.01;29.41;30.16;9.7;21;10.0;26;200;20;220
14819;20130106;37;22;30;M;21;26;35;0;-;-;BR HZ;M;M;M;0.00;29.49;30.16;10.4;27;11.6;28;270;21;300
14819;20130107;39;20;30;M;20;27;35;0;-;-;BR;M;M;M;0.00;29.52;30.25;12.1;20;12.3;32;200;24;190
14819;20130108;42;28;35;M;25;31;30;0;-;-;HZ;M;M;M;0.00;29.42;30.15;8.7;19;8.9;31;170;18;170
14819;20130109;51;29;40;M;23;34;25;0;-;-; ;M;M;M;0.00;29.65;30.30;12.1;26;13.5;40;270;32;280
14819;20130110;46;25;36;M;27;34;29;0;-;-;RA BR;M;M;M;0.52;29.54;30.29;7.7;12;8.2;24;130;17;120
14819;20130111;54;44;49;M;46;48;16;0;-;-;RA BR;M;M;M;0.20;29.06;29.78;11.5;20;12.8;32;180;21;190
14819;20130112;53;32;43;M;35;40;22;0;-;-;RA FZRA BR;M;M;M;0.08;29.21;29.89;8.7;24;12.0;28;200;21;250
14819;20130113;32;14;23;M;19;24;42;0;-;-;FZRA FZDZ SN BR;M;M;M;0.03;29.39;30.06;9.9;29;10.9;26;270;20;270
14819;20130114;26;12;19;M;9;17;46;0;-;-; ;M;M;M;0.00;29.73;30.44;4.8;27;5.5;20;280;15;280
14819;20130115;31;16;24;M;12;20;41;0;-;-; ;M;M;M;0.00;29.60;30.36;1.3;24;1.8;14;240;7;310
14819;20130116;37;18;28;M;18;25;37;0;-;-; ;M;M;M;  T;29.30;30.03;10.6;24;11.1;35;240;26;240
14819;20130117;32;21;27;M;11;22;38;0;-;-; ;M;M;M;0.00;29.65;30.33;8.1;31;9.4;24;320;20;310
14819;20130118;42;20;31;M;21;29;34;0;-;-; ;M;M;M;0.00;29.46;30.21;13.5;20;14.1;40;200;30;200
14819;20130119;48;28;38;M;28;36;27;0;-;-; ;M;M;M;0.00;29.18;29.88;15.2;24;16.7;51;270;37;270
14819;20130120;28;14;21;M;2;15;44;0;-;-; ;M;M;M;0.00;29.55;30.25;12.7;29;12.9;40;290;32;290
14819;20130121;15;4;10;M;-4;8;55;0;-;-;SN;M;M;M;  T;29.52;30.24;15.5;29;15.6;31;310;23;270
14819;20130122;12;0;6;M;-6;5;59;0;-;-; ;M;M;M;  T;29.66;30.40;10.5;28;11.1;23;270;18;280
14819;20130123;20;10;15;M;3;13;50;0;-;-;SN BR;M;M;M;  T;29.55;30.28;7.5;27;10.7;32;350;25;340
14819;20130124;21;6;14;M;0;12;51;0;-;-;SN BR;M;M;M;  T;29.82;30.56;2.6;35;10.4;26;320;21;330
14819;20130125;29;19;24;M;13;20;41;0;-;-;SN BR HZ;M;M;M;0.05;29.42;30.16;4.4;23;10.8;29;300;22;310
14819;20130126;29;12;21;M;9;18;44;0;-;-;SN;M;M;M;  T;29.67;30.39;1.1;33;5.8;24;320;17;340
14819;20130127;38;25;32;M;22;27;33;0;-;-;TS RA DZ FZRA FZDZ BR;M;M;M;0.27;29.46;30.22;11.6;16;12.1;38;140;30;140
14819;20130128;51;38;45;M;41;43;20;0;-;-;RA DZ BR;M;M;M;0.14;29.21;29.93;4.3;20;10.2;23;230;16;250
14819;20130129;61;41;51;M;54;55;14;0;-;-;TSRA RA FG+ FG BR HZ;M;M;M;0.99;28.88;29.59;11.4;20;12.8;32;190;23;210
14819;20130130;48;21;35;M;31;34;30;0;-;-;RA DZ SN BR HZ;M;M;M;0.26;28.73;29.40;8.5;32;11.9;35;270;26;310
14819;20130131;21;5;13;M;6;13;52;0;-;-;SN BR HZ;M;M;M;  T;29.26;29.92;17.4;28;17.8;33;280;25;280
94846;20130101;25;11;18;-5;4;14;47;0;720;1631; ;0;M;0.0;0.00;29.43;30.19;7.9;32;8.6;21;50;14;360
94846;20130102;30;10;20;-3;8;17;45;0;720;1632; ;0;M;0.0;0.00;29.38;30.16;7.2;22;8.1;20;210;16;190
94846;20130103;29;18;24;1;19;23;41;0;720;1633;SN BR HZ;0;M;  T;  T;29.44;30.18;11.1;27;11.5;22;260;17;280
94846;20130104;36;13;25;3;16;22;40;0;720;1634; ;0;M;0.0;0.00;29.44;30.20;12.9;25;13.2;33;270;25;250
94846;20130105;39;18;29;7;26;29;36;0;720;1635;SN BR;0;M;0.4;0.03;29.32;30.11;9.3;22;9.6;29;220;22;220
94846;20130106;36;18;27;5;22;26;38;0;720;1636;HZ;0;M;0.0;0.00;29.41;30.13;10.5;28;11.8;29;300;22;260
94846;20130107;41;15;28;6;22;27;37;0;719;1637; ;0;M;0.0;0.00;29.44;30.20;12.6;20;12.7;32;210;25;210
94846;20130108;44;22;33;11;26;31;32;0;719;1638;BR;0;M;0.0;0.00;29.34;30.11;9.3;19;9.6;25;200;20;200
94846;20130109;50;27;39;17;25;34;26;0;719;1639; ;0;M;0.0;  T;29.57;30.27;12.8;26;14.1;45;280;33;270
94846;20130110;45;22;34;12;28;33;31;0;719;1640;RA BR;0;M;0.0;0.63;29.46;30.26;8.1;12;8.6;24;120;21;110
94846;20130111;52;42;47;25;47;48;18;0;719;1641;RA DZ BR;0;M;0.0;0.30;28.97;29.75;11.4;20;12.9;30;190;23;190
94846;20130112;53;30;42;20;35;39;23;0;718;1642;RA FZRA PL;0;M;  T;0.06;29.13;29.87;9.8;25;13.1;30;250;24;200
94846;20130113;30;14;22;1;20;23;43;0;718;1643;FZRA FZDZ SN BR;0;M;  T;0.10;29.31;30.03;11.3;30;12.6;29;280;22;280
94846;20130114;25;12;19;-2;10;16;46;0;718;1644; ;0;M;0.0;0.00;29.65;30.40;5.7;27;6.4;12;320;9;320
94846;20130115;31;12;22;1;13;20;43;0;717;1645; ;0;M;0.0;0.00;29.53;30.32;1.5;26;2.2;9;220;7;290
94846;20130116;36;16;26;5;19;25;39;0;717;1646; ;0;M;  T;  T;29.21;29.99;12.5;24;13.8;33;230;26;250
94846;20130117;33;20;27;6;12;22;38;0;716;1648; ;0;M;0.0;0.00;29.57;30.30;8.1;32;9.3;23;340;18;310
94846;20130118;43;19;31;10;23;29;34;0;716;1649; ;0;M;0.0;0.00;29.42;30.16;14.2;21;14.8;33;220;25;220
94846;20130119;47;28;38;16;28;35;27;0;715;1650; ;0;M;0.0;0.00;M;29.86;15.7;24;17.0;47;280;29;280
94846;20130120;28;13;21;-1;1;15;44;0;714;1651; ;0;M;0.0;0.00;29.47;30.21;13.6;30;16.0;37;300;28;300
94846;20130121;15;5;10;-12;-5;7;55;0;714;1652; ;0;M;  T;  T;29.47;30.21;16.4;29;16.6;29;280;25;280
94846;20130122;11;-1;5;-17;-6;4;60;0;713;1654; ;0;M;0.0;0.00;29.58;30.35;10.5;29;11.0;22;270;16;270
94846;20130123;23;10;17;-5;3;13;48;0;712;1655;SN;0;M;0.4;0.01;29.47;30.25;10.3;28;12.8;35;340;24;350
94846;20130124;22;4;13;-9;0;11;52;0;712;1656;SN;0;M;  T;  T;29.75;30.52;1.3;35;10.3;24;340;18;340
94846;20130125;29;18;24;2;13;20;41;0;711;1657;SN BR;0;M;1.1;0.06;29.36;30.12;6.2;23;11.7;24;310;17;310
94846;20130126;28;13;21;-1;8;18;44;0;710;1659; ;0;M;0.0;0.00;29.59;30.35;1.4;32;6.9;14;160;14;160
94846;20130127;37;23;30;8;23;27;35;0;709;1660;TS RA DZ FZRA PL BR HZ;0;M;0.1;0.58;29.38;30.18;14.0;16;14.4;33;150;24;150
94846;20130128;48;37;43;21;40;42;22;0;708;1701;RA DZ BR;0;M;0.0;0.08;29.13;29.91;5.6;21;9.6;21;100;14;120
94846;20130129;63;39;51;28;54;55;14;0;707;1702;TS RA BR;0;M;0.0;1.33;28.81;29.57;11.0;21;13.3;22;20;17;20
94846;20130130;44;21;33;10;30;32;32;0;706;1704;RA DZ SN BR;0;M;0.6;0.45;28.66;29.38;9.1;34;12.0;35;310;28;300
94846;20130131;21;6;14;-9;7;13;51;0;705;1705;SN;0;M;  T;  T;29.18;29.88;18.1;28;18.3;31;270;24;280
4838;20130201;13;0;7;M;0;6;58;0;-;-;SN BR;M;M;M;  T;29.56;30.31;9.9;26;10.3;25;280;18;300
4838;20130202;22;8;15;M;8;13;50;0;-;-;SN BR;M;M;M;  T;29.34;30.09;4.9;30;8.2;23;330;17;340
4838;20130203;22;9;16;M;9;15;49;0;-;-;SN BR HZ;M;M;M;  T;29.31;30.04;7.2;28;7.5;28;310;23;310
4838;20130204;28;13;21;M;17;20;44;0;-;-;SN BR HZ;M;M;M;  T;29.23;29.96;4.9;1;6.3;21;10;16;10
4838;20130205;30;7;19;M;17;22;46;0;-;-;SN FZFG BR HZ;M;M;M;  T;29.23;29.94;5.0;26;7.6;22;220;17;240
4838;20130206;36;9;23;M;20;25;42;0;-;-;BR HZ;M;M;M;0.32;29.47;30.19;3.8;18;5.5;16;210;13;190
4838;20130207;34;32;33;M;30;32;32;0;-;-;RA FZRA SN FG+ BR HZ;M;M;M;0.61;29.28;30.00;2.2;13;6.3;22;340;15;340
4838;20130208;33;23;28;M;22;25;37;0;-;-;SN BR;M;M;M;  T;29.59;30.29;9.4;33;9.5;29;330;21;350
4838;20130209;33;19;26;M;22;25;39;0;-;-;BR;M;M;M;0.33;29.54;30.29;4.9;19;5.2;20;180;17;180
4838;20130210;49;27;38;M;34;37;27;0;-;-;RA BR;M;M;M;0.37;29.00;29.78;10.6;17;11.7;36;210;25;190
4838;20130211;45;28;37;M;23;30;28;0;-;-;SN;M;M;M;  T;29.12;M;18.1;26;18.9;43;250;29;260
4838;20130212;28;21;25;M;19;24;40;0;-;-; ;M;M;M;0.00;29.31;30.03;6.9;26;8.1;23;280;17;280
4838;20130213;44;20;32;M;26;30;33;0;-;-;BR HZ;M;M;M;0.00;29.07;29.81;3.6;22;4.5;16;250;12;270
4838;20130214;39;32;36;M;26;32;29;0;-;-; ;M;M;M;  T;29.11;29.80;7.7;26;10.5;29;300;21;300
4838;20130215;33;19;26;M;13;23;39;0;-;-;SN;M;M;M;  T;29.46;30.15;9.6;32;10.2;22;320;17;320
4838;20130216;21;11;16;M;4;13;49;0;-;-; ;M;M;M;  T;29.47;30.19;8.9;32;9.1;22;320;17;310
4838;20130217;30;9;20;M;3;16;45;0;-;-; ;M;M;M;0.00;29.43;30.18;3.1;17;5.1;17;150;13;160
4838;20130218;52;28;40;M;30;36;25;0;-;-;RA SN BR;M;M;M;0.15;28.94;29.69;13.0;19;15.7;35;180;26;180
4838;20130219;30;11;21;M;7;14;44;0;-;-;SN HZ;M;M;M;  T;29.25;29.93;16.9;28;17.4;36;270;28;270
4838;20130220;25;8;17;M;7;14;48;0;-;-; ;M;M;M;0.00;29.62;30.32;8.1;32;8.5;23;300;17;310
4838;20130221;30;18;24;M;18;23;41;0;-;-;SN FZFG;M;M;M;  T;29.52;30.28;5.8;6;8.9;30;120;20;100
4838;20130222;35;25;30;M;24;27;35;0;-;-;SN FZFG BR HZ;M;M;M;0.06;29.17;29.91;4.2;19;8.5;23;240;16;240
4838;20130223;29;23;26;M;18;24;39;0;-;-;HZ;M;M;M;0.01;29.24;29.95;8.5;25;8.6;21;260;16;240
4838;20130224;39;16;28;M;18;25;37;0;-;-;HZ;M;M;M;0.01;29.40;30.10;2.2;26;2.6;12;240;9;300
4838;20130225;42;19;31;M;23;29;34;0;-;-;BR HZ;M;M;M;0.00;29.39;30.13;3.6;7;4.1;16;60;12;50
4838;20130226;36;32;34;M;29;32;31;0;-;-;SN FG+ FG BR;M;M;M;0.01;28.95;29.71;14.2;5;14.7;36;40;24;40
4838;20130227;34;32;33;M;31;33;32;0;-;-;SN BR;M;M;M;0.41;28.92;29.63;8.6;34;9.0;21;20;14;330
4838;20130228;35;27;31;M;27;30;34;0;-;-;SN BR;M;M;M;0.16;29.26;29.94;10.5;35;10.6;26;10;18;360
14819;20130201;16;1;9;M;0;7;56;0;-;-;SN;M;M;M;  T;29.59;30.34;12.1;26;12.4;26;250;20;240
14819;20130202;25;9;17;M;10;15;48;0;-;-;SN BR;M;M;M;0.05;29.36;30.10;4.7;28;8.7;24;360;20;360
14819;20130203;23;11;17;M;10;16;48;0;-;-;SN BR;M;M;M;  T;29.34;30.07;8.9;27;9.3;26;310;21;300
14819;20130204;29;17;23;M;18;22;42;0;-;-;SN FZFG BR;M;M;M;0.06;29.24;29.95;4.4;3;8.3;23;20;18;30
14819;20130205;31;13;22;M;19;23;43;0;-;-;SN BR HZ;M;M;M;  T;29.26;29.95;5.3;26;8.2;23;330;18;320
14819;20130206;37;19;28;M;21;27;37;0;-;-;HZ;M;M;M;0.00;29.49;30.20;3.8;18;7.0;23;130;15;160
14819;20130207;36;32;34;M;29;32;31;0;-;-;RA DZ FZRA SN PL BR HZ;M;M;M;0.57;29.29;30.00;2.0;8;7.4;23;340;18;330
14819;20130208;33;25;29;M;23;26;36;0;-;-;SN BR;M;M;M;  T;29.60;30.28;10.9;33;11.1;30;330;23;330
14819;20130209;35;27;31;M;23;28;34;0;-;-; ;M;M;M;0.00;29.57;30.29;6.7;17;7.3;26;150;17;170
14819;20130210;50;34;42;M;36;39;23;0;-;-;RA DZ BR;M;M;M;0.22;29.05;29.79;12.4;17;13.6;38;160;26;180
14819;20130211;46;30;38;M;23;30;27;0;-;-; ;M;M;M;0.00;29.17;29.83;22.3;26;23.0;58;260;38;250
14819;20130212;30;25;28;M;20;25;37;0;-;-; ;M;M;M;0.00;29.34;30.04;8.2;26;9.0;25;270;21;290
14819;20130213;46;24;35;M;26;31;30;0;-;-;BR;M;M;M;0.00;29.10;29.82;6.7;22;7.6;21;240;17;240
14819;20130214;40;32;36;M;26;33;29;0;-;-; ;M;M;M;0.00;29.15;29.82;10.2;26;12.7;33;300;24;280
14819;20130215;34;21;28;M;13;24;37;0;-;-;SN;M;M;M;  T;29.47;30.14;10.3;31;11.5;23;340;18;320
14819;20130216;22;13;18;M;2;14;47;0;-;-; ;M;M;M;0.00;29.49;30.19;10.6;32;10.9;24;320;20;330
14819;20130217;31;10;21;M;3;17;44;0;-;-; ;M;M;M;0.00;29.46;30.19;3.5;18;6.0;21;140;14;140
14819;20130218;53;29;41;M;29;36;24;0;-;-;RA SN BR;M;M;M;0.24;28.98;29.71;14.7;19;16.9;41;170;30;170
14819;20130219;32;12;22;M;7;15;43;0;-;-;SN BLSN;M;M;M;  T;29.28;29.96;18.8;27;19.2;38;260;29;270
14819;20130220;26;9;18;M;6;15;47;0;-;-;SN;M;M;M;  T;29.64;30.33;8.4;31;9.3;22;320;16;310
14819;20130221;32;21;27;M;17;23;38;0;-;-;SN BR;M;M;M;0.05;29.54;30.27;9.3;7;12.8;35;90;26;100
14819;20130222;35;24;30;M;23;27;35;0;-;-;SN BR;M;M;M;0.06;29.21;29.92;5.3;19;11.8;28;100;22;90
14819;20130223;28;23;26;M;17;23;39;0;-;-;SN;M;M;M;  T;29.28;29.98;11.9;25;12.0;23;250;18;250
14819;20130224;39;17;28;M;18;25;37;0;-;-; ;M;M;M;0.00;29.42;30.12;3.7;24;4.1;16;270;12;260
14819;20130225;42;23;33;M;23;30;32;0;-;-; ;M;M;M;0.00;29.41;30.12;6.0;8;6.6;24;70;17;80
14819;20130226;36;33;35;M;28;31;30;0;-;-;RA SN FG BR;M;M;M;0.39;28.94;29.68;17.2;5;17.8;37;50;28;50
14819;20130227;35;33;34;M;31;32;31;0;-;-;SN BR;M;M;M;0.05;28.94;29.62;8.5;32;9.2;21;330;16;330
14819;20130228;36;28;32;M;27;31;33;0;-;-;SN BR;M;M;M;0.01;29.28;29.93;14.5;35;15.0;30;360;23;350
94846;20130201;14;0;7;-16;0;6;58;0;704;1706;SN BR;0;M;0.5;0.02;29.49;30.29;13.2;26;12.5;24;260;20;250
94846;20130202;23;8;16;-7;9;14;49;0;703;1708;SN BR;0;M;1.8;0.12;29.29;30.07;5.2;30;8.7;26;360;22;350
94846;20130203;21;9;15;-9;10;15;50;0;702;1709;SN BR;2;M;0.5;0.04;29.26;30.02;8.4;27;8.7;26;310;21;300
94846;20130204;28;13;21;-3;18;21;44;0;701;1710;SN BR;3;M;2.4;0.19;29.17;29.92;6.7;3;8.8;18;20;18;20
94846;20130205;31;6;19;-5;18;22;46;0;700;1711;SN BR HZ;3;M;0.5;0.02;29.18;29.92;6.8;27;9.5;21;310;17;300
94846;20130206;36;11;24;0;21;25;41;0;659;1713; ;2;M;0.0;0.00;29.42;30.16;3.8;18;6.7;20;160;15;160
94846;20130207;34;31;33;8;31;32;32;0;658;1714;RA FZRA SN FG BR;2;M;1.4;1.07;29.22;29.98;2.2;11;8.2;22;340;18;340
94846;20130208;33;23;28;3;23;25;37;0;657;1715;SN BR;3;M;0.1;  T;29.54;30.26;11.4;34;11.7;33;340;23;330
94846;20130209;32;20;26;1;23;26;39;0;656;1717; ;3;M;0.0;0.00;29.49;30.26;6.8;18;7.3;20;180;17;170
94846;20130210;49;30;40;14;35;37;25;0;654;1718;RA DZ BR;3;M;0.0;0.29;28.96;29.76;15.0;18;16.4;38;220;28;220
94846;20130211;45;29;37;11;24;30;28;0;653;1719; ;0;M;  T;  T;29.08;29.78;23.1;26;24.0;44;270;33;270
94846;20130212;29;21;25;-1;20;25;40;0;652;1720; ;0;M;0.0;0.00;29.26;30.01;8.5;27;9.3;20;290;15;270
94846;20130213;44;19;32;6;27;30;33;0;650;1722;BR;0;M;0.0;0.00;29.02;29.78;5.1;24;5.8;20;270;16;260
94846;20130214;39;33;36;9;27;32;29;0;649;1723; ;0;M;0.0;  T;29.07;29.78;9.9;26;12.8;32;300;24;290
94846;20130215;33;20;27;0;14;23;38;0;648;1724;SN;0;M;  T;  T;29.39;30.12;10.6;32;11.5;23;340;20;340
94846;20130216;20;12;16;-11;4;14;49;0;646;1725;SN;0;M;  T;  T;29.41;30.16;10.1;31;10.6;26;300;20;290
94846;20130217;30;9;20;-8;4;17;45;0;645;1727; ;0;M;0.0;0.00;29.38;30.15;3.5;18;5.7;18;170;14;160
94846;20130218;52;27;40;12;31;36;25;0;644;1728;RA SN BR;0;M;  T;0.29;28.90;29.67;14.4;19;17.3;43;190;31;180
94846;20130219;30;12;21;-7;8;14;44;0;642;1729;SN;0;M;0.2;  T;29.20;29.91;19.9;28;20.5;40;290;31;280
94846;20130220;24;8;16;-13;7;15;49;0;641;1730; ;0;M;0.0;0.00;29.57;30.29;8.9;31;10.0;25;330;21;320
94846;20130221;32;19;26;-3;19;23;39;0;639;1732;SN FZFG;0;M;0.8;0.07;29.46;30.24;8.6;6;12.4;33;100;28;110
94846;20130222;34;24;29;0;24;27;36;0;638;1733;SN FZFG BR;3;M;1.9;0.20;29.12;29.89;4.8;17;11.0;28;250;21;240
94846;20130223;28;22;25;-5;19;23;40;0;636;1734;SN;2;M;  T;  T;29.19;29.94;10.4;25;10.5;23;260;18;260
94846;20130224;39;17;28;-2;19;25;37;0;635;1735; ;2;M;0.0;0.00;29.34;30.08;4.0;27;4.3;13;260;9;260
94846;20130225;43;20;32;2;24;29;33;0;633;1737; ;1;M;0.0;0.00;29.34;30.09;4.6;8;5.3;21;80;13;70
94846;20130226;36;32;34;3;29;32;31;0;632;1738;SN FG+ FG BR;0;M;4.8;0.45;28.88;29.67;17.8;5;18.3;37;50;29;50
94846;20130227;34;32;33;2;31;33;32;0;630;1739;SN BR;5;M;1.0;0.18;28.87;29.60;10.8;33;11.3;24;330;17;330
94846;20130228;35;27;31;0;28;31;34;0;629;1740;SN BR;4;M;0.2;0.02;29.21;29.91;12.7;35;13.2;39;20;22;10
4838;20130301;29;25;M;M;21;24;M;M;-;-;SN BR UP;M;M;M;  T;29.44;30.16;12.7;35;12.6;25;20;20;360
4838;20130302;31;16;24;M;16;21;41;0;-;-;SN;M;M;M;0.01;29.47;30.20;9.9;33;10.3;22;320;17;320
4838;20130303;32;11;22;M;11;19;43;0;-;-; ;M;M;M;0.00;29.42;30.15;3.1;33;3.7;14;320;12;320
4838;20130304;33;15;24;M;19;24;41;0;-;-; ;M;M;M;0.00;29.37;30.11;5.1;9;5.6;17;120;14;120
4838;20130305;32;29;31;M;27;29;34;0;-;-;SN FG+ FZFG BR UP;M;M;M;0.03;29.21;29.94;7.8;5;9.6;25;350;18;350
4838;20130306;34;27;31;M;25;29;34;0;-;-;SN BR;M;M;M;0.16;29.54;30.23;10.3;33;10.6;25;330;20;350
4838;20130307;39;25;32;M;23;29;33;0;-;-; ;M;M;M;0.16;29.69;30.39;2.8;34;4.1;12;100;9;40
4838;20130308;41;20;31;M;24;29;34;0;-;-;BR;M;M;M;0.00;29.70;30.44;3.8;15;4.4;15;190;13;150
4838;20130309;43;29;36;M;29;34;29;0;-;-;RA BR UP HZ;M;M;M;0.04;29.33;30.10;9.3;16;9.4;25;170;21;170
4838;20130310;50;40;45;M;41;43;20;0;-;-;RA BR;M;M;M;0.49;29.03;29.77;6.1;18;7.5;25;190;18;200
4838;20130311;48;32;40;M;35;37;25;0;-;-;RA FG BR;M;M;M;0.07;28.97;29.66;7.2;25;7.7;21;280;16;270
4838;20130312;36;24;30;M;25;29;35;0;-;-;SN BR;M;M;M;0.02;29.23;29.92;10.1;27;10.6;30;280;22;280
4838;20130313;32;20;26;M;14;23;39;0;-;-; ;M;M;M;0.01;29.55;30.24;10.6;31;11.0;29;330;24;320
4838;20130314;37;22;30;M;21;27;35;0;-;-;BR;M;M;M;0.00;29.50;30.24;3.8;22;4.8;16;210;12;190
4838;20130315;42;29;36;M;30;33;29;0;-;-;RA BR HZ;M;M;M;0.11;29.17;29.94;1.7;6;4.6;17;40;12;10
4838;20130316;34;29;32;M;26;29;33;0;-;-;BR;M;M;M;  T;29.30;29.99;7.3;36;8.2;24;10;17;20
4838;20130317;33;24;29;M;20;27;36;0;-;-; ;M;M;M;0.00;29.43;30.15;7.1;6;9.7;22;120;16;120
4838;20130318;34;21;28;M;24;28;37;0;-;-;SN BR UP;M;M;M;0.07;29.03;29.77;3.5;25;11.5;37;280;28;270
4838;20130319;32;16;24;M;11;21;41;0;-;-;SN;M;M;M;  T;29.27;29.97;17.3;27;17.4;36;290;26;270
4838;20130320;24;14;19;M;6;16;46;0;-;-; ;M;M;M;  T;29.36;30.07;12.1;30;12.4;26;280;21;280
4838;20130321;33;13;23;M;10;20;42;0;-;-; ;M;M;M;0.00;29.34;30.06;7.5;31;8.1;20;330;16;320
4838;20130322;40;17;29;M;15;24;36;0;-;-; ;M;M;M;0.00;29.36;30.08;2.1;34;3.9;18;320;12;80
4838;20130323;39;23;31;M;21;28;34;0;-;-; ;M;M;M;0.00;29.38;30.11;4.0;5;5.0;17;50;13;50
4838;20130324;37;32;35;M;26;31;30;0;-;-;SN;M;M;M;  T;29.10;29.84;12.6;4;13.8;37;50;25;20
4838;20130325;38;32;35;M;25;30;30;0;-;-;SN UP;M;M;M;  T;29.23;29.92;11.1;36;11.7;32;20;24;10
4838;20130326;43;29;36;M;24;31;29;0;-;-; ;M;M;M;0.00;29.50;30.19;6.2;32;6.3;23;320;16;320
4838;20130327;42;26;34;M;21;31;31;0;-;-; ;M;M;M;0.00;29.60;30.31;5.5;32;5.7;15;320;12;330
4838;20130328;50;23;37;M;21;31;28;0;-;-; ;M;M;M;0.00;29.62;30.34;1.3;1;3.0;16;280;12;310
4838;20130329;54;30;42;M;23;33;23;0;-;-; ;M;M;M;0.00;29.58;30.30;1.9;2;2.7;17;60;13;50
4838;20130330;60;27;44;M;31;40;21;0;-;-;BR HZ;M;M;M;0.00;29.30;30.06;8.6;19;8.8;26;190;21;190
4838;20130331;58;35;47;M;32;40;18;0;-;-;BR HZ;M;M;M;  T;29.11;29.82;12.1;29;12.8;33;290;26;300
14819;20130301;32;27;30;M;22;26;35;0;-;-;SN BR;M;M;M;  T;29.44;30.14;13.5;35;13.7;26;30;22;30
14819;20130302;32;20;26;M;17;24;39;0;-;-;SN;M;M;M;  T;29.48;30.19;10.9;33;11.4;24;320;20;320
14819;20130303;35;16;26;M;12;22;39;0;-;-; ;M;M;M;0.00;29.44;30.15;2.8;34;5.8;16;340;13;330
14819;20130304;34;22;28;M;19;26;37;0;-;-;SN;M;M;M;  T;29.38;30.11;7.5;8;8.0;20;100;16;80
14819;20130305;33;29;31;M;27;30;34;0;-;-;SN FG+ FG FZFG BR HZ BLSN;M;M;M;0.22;29.21;29.92;10.7;5;12.3;28;20;20;10
14819;20130306;35;28;32;M;25;29;33;0;-;-;SN BR;M;M;M;  T;29.55;30.23;11.0;32;11.3;28;330;22;330
14819;20130307;41;30;36;M;23;30;29;0;-;-;SN;M;M;M;  T;29.70;30.39;1.8;3;5.0;13;80;10;90
14819;20130308;40;26;33;M;23;30;32;0;-;-; ;M;M;M;0.00;29.73;30.45;5.0;14;5.8;18;120;12;130
14819;20130309;48;32;40;M;28;35;25;0;-;-;RA DZ PL;M;M;M;0.02;29.36;30.11;10.2;16;10.4;26;140;18;120
14819;20130310;55;42;49;M;42;45;16;0;-;-;RA BR;M;M;M;1.00;29.05;29.77;8.0;17;9.1;33;180;24;170
14819;20130311;49;33;41;M;36;38;24;0;-;-;RA DZ SN BR;M;M;M;0.06;29.00;29.67;11.1;24;12.0;26;230;22;230
14819;20130312;37;27;32;M;24;30;33;0;-;-;SN BR;M;M;M;  T;29.27;29.94;14.1;27;14.5;32;290;24;260
14819;20130313;34;23;29;M;12;24;36;0;-;-;SN;M;M;M;  T;29.57;30.24;11.6;30;12.2;33;310;26;320
14819;20130314;37;23;30;M;21;27;35;0;-;-;SN;M;M;M;  T;29.54;30.25;6.4;22;7.0;22;210;14;210
14819;20130315;43;31;37;M;31;34;28;0;-;-;RA BR;M;M;M;0.16;29.20;29.93;1.8;10;6.2;20;50;16;50
14819;20130316;36;31;34;M;26;30;31;0;-;-;DZ SN BR;M;M;M;  T;29.31;29.98;9.9;1;10.4;24;340;21;350
14819;20130317;36;28;32;M;20;28;33;0;-;-; ;M;M;M;0.00;29.44;30.14;11.8;6;13.8;28;100;22;100
14819;20130318;36;22;29;M;24;28;36;0;-;-;RA DZ FZRA FZDZ SN BR HZ;M;M;M;0.02;29.07;29.78;4.1;25;14.1;47;270;30;270
14819;20130319;34;18;26;M;11;22;39;0;-;-;SN;M;M;M;  T;29.31;30.00;20.2;27;20.4;40;260;30;260
14819;20130320;26;15;21;M;5;16;44;0;-;-; ;M;M;M;  T;29.38;30.09;14.1;29;14.5;29;270;22;270
14819;20130321;35;15;25;M;8;20;40;0;-;-; ;M;M;M;0.00;29.36;30.07;7.4;30;7.9;21;320;16;310
